Time,return
2022-08-23 14:15:00,-0.0003595828838547
2022-08-23 14:17:00,0.0003593244699964
2022-08-23 14:18:00,-0.0007183908045977
2022-08-23 14:19:00,0.0
2022-08-23 14:20:00,-0.0007189072609633
2022-08-23 14:21:00,-0.0003597122302158
2022-08-23 14:23:00,0.0
2022-08-23 14:24:00,0.0
2022-08-23 14:25:00,0.0007194244604316
2022-08-23 14:26:00,0.0003594536304816
2022-08-23 14:27:00,-0.0003593244699964
2022-08-23 14:28:00,-0.0007189072609633
2022-08-23 14:29:00,0.0003597122302158
2022-08-23 14:30:00,0.0
2022-08-23 14:31:00,-0.0007191657677094
2022-08-23 14:32:00,0.0003598416696653
2022-08-23 14:33:00,0.0
2022-08-23 14:34:00,-0.0003597122302158
2022-08-23 14:35:00,0.0003598416696653
2022-08-23 14:36:00,0.0007194244604316
2022-08-23 14:37:00,0.0
2022-08-23 14:38:00,-0.0007189072609633
2022-08-23 14:39:00,0.0003597122302158
2022-08-23 14:40:00,0.0010787486515641
2022-08-23 14:41:00,-0.0007183908045977
2022-08-23 14:43:00,0.0014372978799856
2022-08-23 14:44:00,0.0
2022-08-23 14:45:00,0.0014352350197344
2022-08-23 14:46:00,0.0003582945180938
2022-08-23 14:47:00,-0.0010744985673352
2022-08-23 14:49:00,0.0003586800573888
2022-08-23 14:50:00,0.0
2022-08-23 14:51:00,0.0
2022-08-23 14:52:00,-0.0003585514521333
2022-08-23 14:54:00,0.0
2022-08-23 14:55:00,0.0014347202295552
2022-08-23 14:56:00,-0.0003581661891117
2022-08-23 14:57:00,0.0003582945180938
2022-08-23 14:58:00,0.0017908309455587
2022-08-23 14:59:00,-0.0010725777618877
2022-08-23 15:00:00,0.0
2022-08-24 09:02:00,0.0
2022-08-24 09:03:00,-0.0017686593562079
2022-08-24 09:05:00,-0.0007072135785007
2022-08-24 09:06:00,-0.0007077140835102
2022-08-24 09:07:00,0.0010623229461756
2022-08-24 09:08:00,-0.0024761230986911
2022-08-24 09:09:00,0.000354609929078
2022-08-24 09:10:00,-0.0003544842254519
2022-08-24 09:11:00,0.000709219858156
2022-08-24 09:12:00,-0.0003543586109142
2022-08-24 09:14:00,-0.0007089684509039
2022-08-24 09:15:00,0.0017736786094359
2022-08-24 09:16:00,0.0007082152974504
2022-08-24 09:17:00,0.0003538570417551
2022-08-24 09:18:00,-0.0007074637424831
2022-08-24 09:19:00,0.0010619469026548
2022-08-24 09:20:00,-0.0007072135785007
2022-08-24 09:22:00,-0.001060820367751
2022-08-24 09:23:00,0.0
2022-08-24 09:24:00,0.0003539823008849
2022-08-24 09:25:00,0.0007077140835102
2022-08-24 09:26:00,-0.001060820367751
2022-08-24 09:27:00,0.0
2022-08-24 09:28:00,0.0
2022-08-24 09:29:00,0.0003539823008849
